row_id,type,from,condition,condition_var,condition_type,condition_name,save_name,message_text,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,image,audio,video,obj_id,_nodeId,no_response,_ui_type,_ui_position
11,wait_for_response,10,,,,,Result 3,,,,,,,,,,,,,,,,e1139908-98f0-4bba-b3c3-5f22172022dd,3600,wait_for_response,1210;740
12,go_to,11,yes y,,has_any_word,Yes,,5,,,,,,,,,,,,,,,,,,
13,send_message,11,,,,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,,,,,98421b0b-7fa0-4bf8-a4cb-e50092b41ee8,,execute_actions,1860;600
14,go_to,13,,,,,,10,,,,,,,,,,,,,,,,,,
15,send_message,9,,,,,,Do you want 4 quick steps to help you make a budget and save money with your children?,Yes,No,,,,,,,,,,,,,308490da-aa83-4e57-ac25-e7a49c6a1af9,,execute_actions,1330;1560
16,wait_for_response,15,,,,,Result 4,,,,,,,,,,,,,,,,f9a83e6f-b4dc-444e-923b-85cf904bfe0c,,wait_for_response,1090;1780
17,send_message,16,yes y,,has_any_word,Yes,,"Step 1: What do we spend on now?

• Get a piece of paper (or old newspaper or a cardboard box) and a pen.
• Draw pictures of all the things that you and your family spend money on each month.
• Write next to each picture how much each thing costs.
• Add up how much money you have to spend each month.",,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Global/resourceGroup/image/universal/budgeting_2.png,,,,4f68e90b-e6a5-48c8-98d8-9ffe801c9f21,,execute_actions,160;1920
18,send_message,16,,,,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,,,,,9d8fb1b7-ec14-447e-b9aa-53d19b9aaa72,,execute_actions,1190;1920
19,go_to,18,,,,,,15,,,,,,,,,,,,,,,,,,
20,split_by_value,11;11;16,no n;No Response;no n,,has_any_word;;has_any_word,No;;No,,@fields.user_name,,,,,,,,,,,,,,,45d9128c-a36a-476b-b23a-65ef41d03f3e,,split_by_expression,1735;1040
21,send_message,20,,@fields.user_name,has_text,user_name,,"That's okay! You can always type ""Help"" at anytime if you want this tip at another time. Chat to you later @fields.user_name!",,,,,,,,,,,,,,,0e6b0229-b962-44dd-bf78-8510214a13ca,,execute_actions,1610;1240
22,send_message,20,,,,,,"That's okay! You can always type ""Help"" at anytime if you want this tip at another time. Chat to you later!",,,,,,,,,,,,,,,c8650763-3cfa-428d-8abe-fcbfe1528338,,execute_actions,1860;1240
23,send_message,17,,,,,,Do you want to receive Step 2? ,Yes,No,,,,,,,,,,,,,6aab9982-8af9-4dde-ac7b-40769b8833f9,,execute_actions,120;2280
24,wait_for_response,23,,,,,Result 5,,,,,,,,,,,,,,,,d533df6a-874c-4a9d-86b0-a9ee1664b514,,wait_for_response,1270;2200
25,send_message,24,yes y,,has_any_word,Yes,,"Step 2: Talk about needs and wants

• Needs: Which things are important or must haves for your family to survive? (like food, soap to wash hands, needs for ill or disabled family members).
• Wants: Which things are nice to have but not essential?
• Discuss with your children what things you could try to spend less on as a family.",,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Global/resourceGroup/image/universal/budgeting_1.png,,,,40984c3b-73ba-45ec-b079-cc81eafa2938,,execute_actions,1090;2400
26,go_to,24,no n,,has_any_word,No,,20,,,,,,,,,,,,,,,,,,
27,send_message,24,,,,,,"Sorry, I don't understand what you mean. ",,,,,,,,,,,,,,,b593da15-717b-4883-b17c-cd4c8791ca9f,,execute_actions,1490;2340
28,go_to,27,,,,,,23,,,,,,,,,,,,,,,,,,
29,send_message,25,,,,,,Do you want to receive Step 3?,Yes,No,,,,,,,,,,,,,03ed0533-cf34-46c0-8b7f-59c985391fe4,,execute_actions,1070;2840
30,wait_for_response,29,,,,,Result 6,,,,,,,,,,,,,,,,7c7dada5-300f-4bac-b182-8fe2a10340c7,,wait_for_response,1470;2840
31,send_message,30,yes y,,has_any_word,Yes,,"Step 3: Build your own budget

• Find a bag of stones or anything with lots of bits. This is your money for the month.
• As a family, decide what you will spend on what, and put the stones on your picture.",,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Global/resourceGroup/image/universal/budgeting_3.png,,,,c4beee85-86c8-4fe4-9672-10653b08e955,,execute_actions,1030;3040
32,send_message,31,,,,,,"• If you can save even a tiny amount for the future, or for an emergency  – it can make a big difference over time.",,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Global/resourceGroup/image/universal/budgeting_4.png,,,,d6c05336-089b-4ced-85e8-319add44f2b3,,execute_actions,1030;3280
33,go_to,30,no n,,has_any_word,No,,20,,,,,,,,,,,,,,,,,,
34,send_message,30,,,,,,"Sorry, I don't understand what you mean.",,,,,,,,,,,,,,,db7a9c09-6156-4b97-b5f6-71f9a96527e9,,execute_actions,2060;2680
35,go_to,34,,,,,,29,,,,,,,,,,,,,,,,,,
36,send_message,32,,,,,,Do you want to receive Step 4?,Yes,No,,,,,,,,,,,,,0acf74eb-95e6-4b4a-8fe8-72de2171f880,,execute_actions,1130;3520
37,wait_for_response,36,,,,,Result 7,,,,,,,,,,,,,,,,8d31042f-c22a-4650-b94c-f56d3e66f4de,,wait_for_response,1550;3360
38,send_message,37,yes y,,has_any_word,Yes,,"Step 4: Find out where you can get extra help

Your government or community groups may be giving money, vouchers, or food parcels to families in need. Ask about whether places in your community are giving support.",,,,,,,,,,,,,,,c1d1e3c7-bcb8-4eae-9fc2-d043fc6544c6,,execute_actions,1110;3660
39,start_new_flow,38,,,,,,PLH - Internal - Update toolkits,,,,,,,,,,,,,,302bcfa6-93f7-4f45-88b2-2d31ca59a1aa,c64af2aa-d90d-479c-af91-ccabfbae74fc,,split_by_subflow,1170;3920
40,split_by_group,39;39,Complete;Expired,,,,,ABTest_test-gamification_Default,,,,,,,,,,,,,,2f20c6e6-ec2b-443e-9768-65642f643034,2cb4b222-d193-491a-847c-9bca5477143a,,split_by_expression,575;3980
41,split_by_group,40,ABTest_test-gamification_alternative,,,,,ABTest_test-gamification_Default,,,,,,,,,,,,,,2f20c6e6-ec2b-443e-9768-65642f643034,555e7fdc-a640-446d-9697-45889fb35956,,split_by_expression,825;4380
42,send_message,41,ABTest_test-gamification_alternative,,,,,"Well done for adding another layer to your House of Support! Over the next few days, try following these steps by involving your child in creating a family budget. Millions of families find that learning ways to manage money as a family reduces family arguments and brings everyone together. That's real success!",,,,,,,,,,,"@(fields.house_of_support_path & ""house_"" & fields.n_skills & "".jpg",,,,d2388661-2a20-4cc4-a492-26083533d68e,,execute_actions,950;4580
43,send_message,41;41,ABTest_test-gamification_Default;,,,,,"Well done for adding another skill to your Parenting Toolkit! Over the next few days, try following these steps by involving your child in creating a family budget. Millions of families find that learning ways to manage money as a family reduces family arguments and brings everyone together. That's real success!",,,,,,,,,,,"@(fields.house_of_support_path & ""house_"" & fields.n_skills & "".jpg",,,,eddb1b64-655f-468a-926a-9bc05e91d8ec,,execute_actions,700;4580
44,split_by_group,40;40,ABTest_test-gamification_Default;,,,,,ABTest_test-gamification_Default,,,,,,,,,,,,,,2f20c6e6-ec2b-443e-9768-65642f643034,08b5bb5f-0737-4c7b-92a5-493a3f6d4153,,split_by_expression,325;4180
45,send_message,44,ABTest_test-gamification_alternative,,,,,"Well done for adding another layer to your House of Support! Over the next few days, try following these steps by involving your child in creating a family budget. Millions of families find that learning ways to manage money as a family reduces family arguments and brings everyone together. That's real success!",,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Global/resourceGroup/image/universal/congratulation.jpg,,,,8aec0ef5-5163-43eb-b1ed-46c7cfc229b6,,execute_actions,450;4580
46,send_message,44;44,ABTest_test-gamification_Default;,,,,,"Well done for adding another skill to your Parenting Toolkit! Over the next few days, try following these steps by involving your child in creating a family budget. Millions of families find that learning ways to manage money as a family reduces family arguments and brings everyone together. That's real success!",,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Global/resourceGroup/image/universal/congratulation.jpg,,,,541b43d2-64ba-4938-aa2e-04182134a716,,execute_actions,200;4580
47,save_value,42;43;45;46,,,,,last interaction,@(now()),,,,,,,,,,,,,,,8996f6af-be22-4265-ae8d-396047db2a0d,,execute_actions,1090;4880
48,save_value,47,,,,,current activity,budget_child,,,,,,,,,,,,,,,968ff40d-2f49-4e5b-a93c-3fdba65476bf,,execute_actions,1490;4640
49,save_value,48,,,,,current type assessed,tip,,,,,,,,,,,,,,,968ff40d-2f49-4e5b-a93c-3fdba65476bf,,execute_actions,1490;4640
50,start_new_flow,49,,,,,,PLH - Feedback - Feedback for content,,,,,,,,,,,,,,2d088e4d-2c71-4480-9cac-0403ba3c5461,8310e7d4-2859-4dfe-89d0-eb98f5d00723,,split_by_subflow,1530;4820
51,send_message,50;50,Complete;Expired,,,,,"Remember you can always type ""Help"" if you ever want more parenting tips or support. Chat to you later!",,,,,,,,,,,,,,,a65f71a0-2ca2-4b0c-9776-ee16d9d95389,,execute_actions,1310;5200
52,go_to,37,no n,,has_any_word,No,,20,,,,,,,,,,,,,,,,,,
53,send_message,37,,,,,,"Sorry, I don't understand what you mean. ",,,,,,,,,,,,,,,229268ff-1614-403a-9f2b-0f713db9ce9c,,execute_actions,1880;3540
54,go_to,53,,,,,,36,,,,,,,,,,,,,,,,,,
