row_id,type,from,condition,condition_var,condition_type,condition_name,save_name,message_text,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,image,audio,video,obj_id,_nodeId,no_response,_ui_type,_ui_position
16,send_message,14,,,,,,"Okay lang ‘yan! I-type lamang ang ""Help"" sakaling kailanganin mo ng suporta sa iyong mga anak. Usap tayo mamaya!",,,,,,,,,,,,,,,a1de3ce5-46bd-414e-abcb-fc9db732b81d,,execute_actions,1860;1400
17,send_message,12,,,,,,"Paumanhin, hindi ko naiintindihan ang ibig mong sabihin.",,,,,,,,,,,,,,,cd86ebbc-617a-4d26-b545-ae18c2510552,,execute_actions,1570;880
18,go_to,17,,,,,,11,,,,,,,,,,,,,,,,,,
19,send_message,10;10,Complete;Expired,,,,,"Narito ang 6 na simpleng steps na puwedeng gawin upang makatulong sa pagkakasundo ng pamilya sa bahay:

1. Maging isang modelo sa salita at kilos para sa iyong mga anak
2. Panatilihin itong positibo
3. Makinig nang mabuti sa iba
4. Hatiin ang bigat
5. Alagaan ang sarili
6. Isama ang buong pamilya sa mga masasayang gawain.

I-type ang ""1"" hanggang ""6"" para mas matuto pa tungkol sa mga tips na ito. I-type ang “H” para itigil ang tip na ito.",,,,,,,,,,,,,,,7badf1fd-0418-4d4a-8fd5-1ba2a6efadb1,,execute_actions,280;1800
20,wait_for_response,19,,,,,list_of_tips,,,,,,,,,,,,,,,,60f1cf69-0f8b-4802-a22d-5f3c71da3143,,wait_for_response,160;2240
21,send_message,20,1,,has_number_eq,1,,"Step 1. Maging isang modelo sa salita at kilos para sa iyong mga anak

Malaking impluwensya rin sa pag-uugali ng ating mga anak kung paano tayo magsalita at kumilos! Subukang makipag-usap nang maayos sa lahat ng miyembro ng iyong pamilya, mga matatanda at bata.",,,,,,,,,,,,,,,b2fe22a9-54d7-4436-8121-9ffd03074105,,execute_actions,40;2380
22,send_message,21,,,,,,"Masama ang epekto sa mga bata ng negatibong pananalita sa pagitan ng mga matatanda. Kapag lagi tayong nagpapakita ng mabuting halimbawa sa ating mga anak ng mga mapayapa at mapagmahal na relasyon, mas mararamdaman nilang sila'y ligtas at minamahal.",,,,,,,,,,,,,,,63a62233-3e37-4915-9573-bc406f7839db,,execute_actions,40;2660
23,send_message,20,2,,has_number_eq,2,,"Step 2. Gumamit ng positibong pananalita. Epektibo ito!

Sabihin sa iba ang gusto mong gawin nila sa halip na ayaw mong gawin nila: Sa halip na ""Huwag kang sumigaw,"" subukan ang ""Pwede ka bang magsalita nang mahinahon?""",,,,,,,,,,,,,,,377e83c9-147e-494d-b3f3-fc42a0c016f2,,execute_actions,260;2380
24,send_message,23,,,,,,"Purihin ang iba para maramdaman nilang pinapahalagahan sila at para maging mabuti ang pakiramdam nila sa kanilang sarili. Malaki ang magagawa ng mga simpleng pananalita gaya ng, ""Salamat sa iyong pagliligpit ng ating mesa,"" o ""Salamat sa iyong pagbabantay sa baby""",,,,,,,,,,,,,,,19cebdc0-b849-4ea7-bfdf-ff4a6a961711,,execute_actions,260;2620
25,send_message,20,3,,has_number_eq,3,,"Step 3. Maging mabuting tagapakinig

Pakinggan ang iba kapag kinakausap ka nila. Maging bukas at ipakita na nakikinig ka sa kanilang mga sinasabi. Makatutulong kung magbibigay ka ng buod ng iyong narinig bago ka sumagot: ""Ang naririnig kong sinasabi mo ay...""",,,,,,,,,,,,,,,86b13e0e-28f4-41b8-b7d3-fc92588f85a2,,execute_actions,1230;3200
26,send_message,20,4,,has_number_eq,4,,"Step 4. Hatiin ang bigat

Hindi madali ang pag-aalaga sa mga bata at ibang miyembro ng pamilya, ngunit nagiging madali ito kung pinaghahatian ang responsibilidad. Subukang paghatian nang pantay-pantay sa bawat miyembro ng pamilya ang mga gawaing bahay, pag-alaga ng bata, at iba pang mga gawain",,,,,,,,,,,,,,,22b6603f-b4f9-48de-94e6-441ea18d94a3,,execute_actions,1450;2160
27,send_message,20,5,,has_number_eq,5,,"Step 5. Alagaan ang iyong sarili

Gumawa ng schedule para sa oras na ""on"" at oras na ""off"" kasama ang iba pang adult sa pamilya. Okey lang na humingi ng tulong kung nakakaramdam ka na ng pagod o stress para puwede kang magpahinga",,,,,,,,,,,,,,,16a7790b-15fc-423c-98e6-eab105c8a788,,execute_actions,1920;2160
28,send_message,27,,,,,,"Pagpasyahang huwag makipagtalo kung nakikita mong papunta na kayo roon. Pumunta muna sa kabilang kuwarto o sa labas kung maaari.

Pwede mo laging i-type ang ""Help"" kung kailangan mo ng gawain na makatutulong sa stress.",,,,,,,,,,,,,,,4062261d-24c7-453f-abf0-63e8db15f013,,execute_actions,1920;2420
29,send_message,20,6,,has_number_eq,6,,"Step 6. Sama-sama kayong buong pamilya na gumawa ng masasayang gawain

Hayaan ang bawat miyembro ng pamilya na pumili ng gawaing pampamilya. Maghanap ka din ng paraan para makasama ang iba pang mga adult sa inyong bahay!",,,,,,,,,,,,,,,ce87a423-0d0c-494e-80f6-0254aaa812db,,execute_actions,2890;2180
30,send_message,22;24;25;26;28;29,,,,,,"Pumili ng ibang numero kung gusto mo ng dagdag na kaalaman tungkol sa pagsuporta sa pagkakasundo ng pamilya sa bahay:

1. Maging isang modelo sa salita at kilos para sa iyong mga anak
2. Panatilihin itong positibo
3. Makinig nang mabuti sa iba
4. Hatiin ang bigat
5. Alagaan ang sarili
6. Isama ang buong pamilya sa mga masasayang gawain.

Maaari mo ring i-type ang ""H"" upang ihinto ang tip na ito.",,,,,,,,,,,,,,,e2c8e664-0909-4aac-9279-517fe08f504d,,execute_actions,60;3180
31,save_value,30,,,,,last interaction,@(now()),,,,,,,,,,,,,,,8f080308-d442-4c8c-ad2a-504963ead886,,execute_actions,1230;3860
32,save_value,31,,,,,family list of tips,"@(fields.family_list_of_tips&results.list_of_tips&"","")",,,,,,,,,,,,,,,8f080308-d442-4c8c-ad2a-504963ead886,,execute_actions,1230;3860
33,go_to,32,,,,,,20,,,,,,,,,,,,,,,,,,
34,split_by_group,20,n hindi h,,has_any_word,No,,ABTest_test-gamification_Default,,,,,,,,,,,,,,5602b823-dfb8-4a0f-a8dc-8588b1f9af6e,7b169a00-4e16-4691-8e57-2e225c86a726,,split_by_expression,2315;4340
35,split_by_group,34,ABTest_test-gamification_alternative,,,,,ABTest_test-gamification_Default,,,,,,,,,,,,,,5602b823-dfb8-4a0f-a8dc-8588b1f9af6e,cd48ee07-a8a5-4cfb-953f-622d9456d0d9,,split_by_expression,2565;4740
36,send_message,35,ABTest_test-gamification_alternative,,,,,"Magaling at nakapagdagdag ka ng isa pang antas sa iyong Masayang Tahanan! Sa mga susunod na araw, subukan mong huminga ng malalim o lumayo sandali kapag nagsisimula ka nang magalit sa isang tao. Sa tuwing makakahanap ka ng paraan para lutasin ang hindi pagkakasundo sa mapayapang paraan, dinadagdagan mo ang pag-improve ng brain development ng iyong anak. Ipagmalaki ang iyong sarili kapag nagawa mo ito!",,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Philippines/resourceGroup/house_of_support/house_type/european/age_group/baby/family_type/normal/house_12.jpg,,,,58bd69fc-c398-414f-9834-6251b61d8fbd,,execute_actions,2690;4940
37,send_message,35;35,ABTest_test-gamification_Default;,,,,,"Magaling! Nagdagdag ka ng isa pang kasanayan sa iyong Parenting Toolkit! Sa mga susunod na araw, subukan mong huminga ng malalim o lumayo sandali kapag nagsisimula ka nang magalit sa isang tao. Sa tuwing makakahanap ka ng paraan para lutasin ang hindi pagkakasunduan sa mapayapang paraan, dinadagdagan mo ang pag-improve ng brain development ng iyong anak. Ipagmalaki ang iyong sarili kapag nagawa mo ito!",,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Philippines/resourceGroup/house_of_support/house_type/european/age_group/baby/family_type/normal/house_12.jpg,,,,895c37a9-0f7a-4653-abf8-94df186bbfdc,,execute_actions,2440;4940
38,split_by_group,34;34,ABTest_test-gamification_Default;,,,,,ABTest_test-gamification_Default,,,,,,,,,,,,,,5602b823-dfb8-4a0f-a8dc-8588b1f9af6e,5abf346d-a584-4f01-b9fa-8bd4658239da,,split_by_expression,2065;4540
39,send_message,38,ABTest_test-gamification_alternative,,,,,"Magaling at nakapagdagdag ka ng isa pang antas sa iyong Masayang Tahanan! Sa mga susunod na araw, subukan mong huminga ng malalim o lumayo sandali kapag nagsisimula ka nang magalit sa isang tao. Sa tuwing makakahanap ka ng paraan para lutasin ang hindi pagkakasundo sa mapayapang paraan, dinadagdagan mo ang pag-improve ng brain development ng iyong anak. Ipagmalaki ang iyong sarili kapag nagawa mo ito!",,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Philippines/resourceGroup/image/universal/congratulation.jpg,,,,90135980-7f1f-498b-b448-64c3fcb55983,,execute_actions,2190;4940
40,send_message,38;38,ABTest_test-gamification_Default;,,,,,"Magaling! Nagdagdag ka ng isa pang kasanayan sa iyong Parenting Toolkit! Sa mga susunod na araw, subukan mong huminga ng malalim o lumayo sandali kapag nagsisimula ka nang magalit sa isang tao. Sa tuwing makakahanap ka ng paraan para lutasin ang hindi pagkakasunduan sa mapayapang paraan, dinadagdagan mo ang pag-improve ng brain development ng iyong anak. Ipagmalaki ang iyong sarili kapag nagawa mo ito!",,,,,,,,,,,https://idems-media-recorder.web.app/storage/project/PLH/subproject/Rapidpro/deployment/Philippines/resourceGroup/image/universal/congratulation.jpg,,,,6a1c9649-d2da-49c3-a86a-7cbb9a7d0bbd,,execute_actions,1940;4940
41,save_value,36;37;39;40,,,,,current type assessed,tip,,,,,,,,,,,,,,,326cc86a-0912-47d6-b714-925da3435636,,execute_actions,360;5260
42,save_value,41,,,,,current activity,family,,,,,,,,,,,,,,,326cc86a-0912-47d6-b714-925da3435636,,execute_actions,360;5260
43,start_new_flow,42,,,,,,PLH - Feedback - Feedback for content,,,,,,,,,,,,,,2d088e4d-2c71-4480-9cac-0403ba3c5461,4d05bb3a-f5cd-4e0a-9474-9aad32215509,,split_by_subflow,1150;5440
44,split_by_value,43;43,Complete;Expired,,,,,@fields.user_name,,,,,,,,,,,,,,,edf5548e-5449-421a-beee-6bdbe778b5b2,,split_by_expression,775;5720
45,split_by_group,44,,@fields.user_name,has_text,user_name,,ABTest_test-first-person_Default,,,,,,,,,,,,,,de3d94de-a0a7-4340-b688-05c31e0f634d,f4bb88ce-1626-4a9c-9cb4-7afa5a44d835,,split_by_expression,525;5920
46,send_message,45,ABTest_test-first-person_alternative,,,,,Naiintindihan ko na ang mga panahong ito ay talagang mahirap. Paki-type ang “Help” kung gusto mo ng dagdag na suporta o gabay. Usap tayo mamaya @fields.user_name!,,,,,,,,,,,,,,,4405e664-5ff8-431b-941b-a89425162c88,,execute_actions,650;6320
47,send_message,45;45,ABTest_test-first-person_Default;,,,,,Naiintindihan naming mahirap talaga ang panahong ito. Paki-type ang “Help” kung gusto mo ng dagdag na suporta o gabay. Usap tayo mamaya @fields.user_name!,,,,,,,,,,,,,,,ca443180-3c53-4319-892b-a6dbc6b9ae2e,,execute_actions,400;6320
48,split_by_group,44,,,,,,ABTest_test-first-person_Default,,,,,,,,,,,,,,de3d94de-a0a7-4340-b688-05c31e0f634d,a2c796bb-dde5-4ece-82f1-79997e893777,,split_by_expression,1025;6120
49,send_message,48,ABTest_test-first-person_alternative,,,,,Naiintindihan ko na ang mga panahong ito ay talagang mahirap. Paki-type ang “Help” kung gusto mo ng dagdag na suporta o gabay. Usap tayo mamaya!,,,,,,,,,,,,,,,7288644e-078a-412b-bfdb-4863286c237e,,execute_actions,1150;6320
50,send_message,48;48,ABTest_test-first-person_Default;,,,,,Naiintindihan naming mahirap talaga ang panahong ito. Paki-type ang “Help” kung gusto mo ng dagdag na suporta o gabay. Usap tayo mamaya!,,,,,,,,,,,,,,,a3d8bfb8-e3ce-49c0-89c6-21fd22875aa3,,execute_actions,900;6320
51,send_message,20,,,,,,"Paumanhin, hindi ko naiintindihan ang ibig mong sabihin.",,,,,,,,,,,,,,,2005220d-eaf7-4646-b32f-1a96dcdd3d70,,execute_actions,1410;2000
52,go_to,51,,,,,,19,,,,,,,,,,,,,,,,,,
